Date,Open,High,Low,Close,USD_to_VND,Inflation_Rate,Interest_Rate
11/13/2018,26458.72126,27966.67866,24950.76385,27966.67866,25032.07259,2.087837297,4.99920656
11/14/2018,24930.67506,25032.39462,24828.95551,24828.95551,25032.81134,1.842908695,4.835174781
11/15/2018,24389.7408,25015.11669,23764.3649,23764.3649,25031.57389,2.065269752,5.264031519
11/16/2018,24183.50736,25008.92918,23358.08553,23358.08553,25038.09772,1.988161974,5.019707831
11/17/2018,25420.4082,25810.64644,25030.16996,25810.64644,25036.07008,2.000331378,4.929708049
11/18/2018,24565.22393,25028.46974,24101.97811,24101.97811,25037.37344,2.058861185,5.035556027
11/19/2018,24332.07392,25024.52797,23639.61986,23639.61986,25044.8114,2.174610532,4.852671939
11/20/2018,24483.00301,25031.77393,23934.23208,23934.23208,25044.35631,2.03036418,5.083050425
11/21/2018,24189.41448,25016.3181,23362.51085,23362.51085,25045.58592,1.864326302,4.960740051
11/22/2018,25294.25782,25545.96239,25042.55325,25545.96239,25045.0333,1.981290749,4.841041019
11/23/2018,23282.71696,24927.15569,21638.27824,21638.27824,25052.12768,2.085213402,5.475379867
11/24/2018,25430.18778,25815.47585,25044.89972,25815.47585,25050.65003,2.08850434,4.798541534
11/25/2018,25905.65627,26781.97825,25029.33429,26781.97825,25058.00806,2.066582437,5.070656734
11/26/2018,24329.64768,25036.27692,23623.01845,23623.01845,25057.41414,1.948996884,5.011359308
11/27/2018,27460.07671,30099.0408,24821.11262,30099.0408,25052.48649,1.86321747,4.794880545
11/28/2018,25078.45794,25100.55371,25056.36218,25100.55371,25056.38163,2.058950776,4.932533862
11/29/2018,23098.69092,24901.93987,21295.44197,21295.44197,25054.63484,1.878576314,4.731489688
11/30/2018,24705.82049,25053.23733,24358.40365,24358.40365,25058.19243,2.069301102,5.413297844
12/1/2018,25120.99704,25199.69629,25042.2978,25199.69629,25042.54358,2.069328936,4.946408475
12/2/2018,25604.73857,26179.52342,25029.95373,26179.52342,25042.57343,1.953230706,4.963437343
12/3/2018,24717.63609,25035.78979,24399.48239,24399.48239,25039.93831,1.988753671,5.3890406
12/4/2018,23767.66766,24969.80096,22565.53435,22565.53435,25033.84219,2.019867787,4.835204629
12/5/2018,23660.26528,24955.64188,22364.88869,22364.88869,25030.67022,1.938518533,5.258881805
12/6/2018,24209.48702,25000.65219,23418.32185,23418.32185,25027.38093,1.861831997,5.118505296
12/7/2018,24329.13066,25007.64014,23650.62117,23650.62117,25027.10581,1.996078072,4.604202955
12/8/2018,23599.45529,24938.69389,22260.21669,22260.21669,25019.26634,2.006503261,4.925781855
12/9/2018,24104.29085,24987.48792,23221.09377,23221.09377,25021.07967,2.136104736,5.087321198
12/10/2018,25854.18926,26706.67754,25001.70099,26706.67754,25028.91277,1.921800793,5.007114366
12/11/2018,27093.55498,29326.62286,24860.4871,29326.62286,25030.52345,2.106849617,5.007652013
12/12/2018,25980.81704,26962.19267,24999.44142,26962.19267,25035.16173,1.885293052,4.878567052
12/13/2018,26676.46926,28418.25742,24934.6811,28418.25742,25041.43733,1.86553978,4.857425501
12/14/2018,26268.53828,27547.9717,24989.10487,27547.9717,25048.52666,1.969913756,4.938318655
12/15/2018,26103.12999,27190.49545,25015.76453,27190.49545,25059.24897,1.905909099,5.392261878
12/16/2018,24633.18914,25049.2391,24217.13918,24217.13918,25056.38683,1.864138419,4.818464886
12/17/2018,25228.7743,25406.52474,25051.02387,25406.52474,25052.26745,2.194433032,4.903558864
12/18/2018,24529.79152,25045.67676,24013.90628,24013.90628,25056.7594,1.954835236,5.005769294
12/19/2018,24786.26994,25057.8124,24514.72747,24514.72747,25060.8202,2.231130359,4.707369268
12/20/2018,25150.69881,25236.42132,25064.9763,25236.42132,25065.26748,1.90052662,5.086389645
12/21/2018,25970.77234,26897.36555,25044.17914,26897.36555,25076.09955,1.829145343,4.742399075
12/22/2018,25606.93108,26148.93171,25064.93045,26148.93171,25076.16474,2.129128972,4.782551558
12/23/2018,24875.68544,25076.96614,24674.40475,24674.40475,25078.60808,1.927334337,4.772949163
12/24/2018,25142.61319,25212.43265,25072.79374,25212.43265,25072.98709,2.01388658,4.671883792
12/25/2018,25628.9066,26184.3666,25073.4466,26184.3666,25085.22981,1.864436651,5.253665591
12/26/2018,25920.323,26785.27697,25055.36903,26785.27697,25083.30025,1.996188686,5.104317753
12/27/2018,23176.59674,24936.85366,21416.33982,21416.33982,25081.53311,1.862837393,5.184477446
12/28/2018,23728.52379,25006.76628,22450.28131,22450.28131,25079.54505,1.99260926,5.166252607
12/29/2018,26464.18509,27929.38864,24998.98154,27929.38864,25075.84758,1.952606746,4.966377961
12/30/2018,24995.36033,25071.43317,24919.28749,24919.28749,25071.6654,2.023026773,4.994095828
12/31/2018,24537.11112,25057.39185,24016.8304,24016.8304,25068.66278,2.062569137,5.202742515
1/1/2019,24730.65628,25056.48203,24404.83054,24404.83054,25060.83208,2.024108,5.327685822
1/2/2019,24725.95517,25051.97344,24399.93689,24399.93689,25056.32952,2.045104654,4.748381872
1/3/2019,25766.80914,26485.62295,25047.99532,26485.62295,25067.50376,1.989096732,5.50399271
1/4/2019,23682.72766,24994.77019,22370.68514,22370.68514,25071.72159,1.95646813,4.73686976
1/5/2019,25108.09781,25139.20392,25076.99171,25139.20392,25077.0302,2.047011868,4.90760899
1/6/2019,25392.45779,25704.93449,25079.98109,25704.93449,25083.77965,1.988855218,5.014813658
1/7/2019,25591.49874,26098.55324,25084.44425,26098.55324,25094.29553,1.992669022,5.033180943
1/8/2019,25363.65678,25646.28907,25081.02448,25646.28907,25084.1392,2.039774497,5.392766417
1/9/2019,25723.95904,26387.51658,25060.4015,26387.51658,25077.08775,1.89667844,5.202381413
1/10/2019,24354.53403,25051.92142,23657.14663,23657.14663,25072.47966,2.142961109,5.082566978
1/11/2019,23889.24682,25014.19472,22764.29892,22764.29892,25069.78649,1.975064342,5.207098662
1/12/2019,28147.68033,31605.62911,24689.73155,31605.62911,25068.0632,2.012418162,5.069150454
1/13/2019,24687.93298,25059.81309,24316.05286,24316.05286,25065.50048,1.995548055,4.864916979
1/14/2019,24835.5741,25064.62573,24606.52246,24606.52246,25066.75788,2.065274315,5.097127694
1/15/2019,25916.52978,26794.89293,25038.16662,26794.89293,25066.96024,2.033918167,5.013510652
1/16/2019,27062.94052,29222.684,24903.19704,29222.684,25062.81592,1.995007605,4.83142884
1/17/2019,24368.31176,25031.77331,23704.85022,23704.85022,25050.34256,2.144875412,5.252558048
1/18/2019,23793.90107,24982.18665,22605.61549,22605.61549,25044.65001,1.679665439,4.989108891
1/19/2019,23486.23177,24944.90685,22027.5567,22027.5567,25041.50099,2.124267438,4.775899866
1/20/2019,27034.66009,29188.11434,24881.20583,29188.11434,25040.08438,2.092021541,4.807468974
1/21/2019,23734.22936,24966.16283,22502.2959,22502.2959,25033.6075,1.816418337,5.106999207
1/22/2019,24996.30615,25030.74598,24961.86632,24961.86632,25030.7935,2.092928322,5.209886458
1/23/2019,23801.51518,24964.55816,22638.47219,22638.47219,25024.30906,2.105846745,5.096330457
1/24/2019,23211.43462,24892.35555,21530.51368,21530.51368,25023.58768,2.056176349,5.097246284
1/25/2019,24651.71112,25012.08875,24291.33348,24291.33348,25017.43519,1.844091256,4.837935313
1/26/2019,23839.74541,24957.57518,22721.91564,22721.91564,25012.56805,2.068265272,5.01857691
1/27/2019,24140.35412,24975.16188,23305.54637,23305.54637,25005.0648,2.100719686,4.933977938
1/28/2019,27512.23584,30271.85766,24752.61401,30271.85766,25004.18472,1.942779351,4.961006764
1/29/2019,25530.32049,26072.70718,24987.93381,26072.70718,24999.217,2.044113386,4.977641549
1/30/2019,26168.95855,27387.73791,24950.17919,27387.73791,25004.41598,1.96467921,4.868012851
1/31/2019,26037.84538,27111.46329,24964.22747,27111.46329,25006.7429,2.088537699,5.150333313
2/1/2019,24880.23427,25005.70644,24754.7621,24754.7621,25006.34241,1.968649331,4.798176813
2/2/2019,24452.08321,24989.68471,23914.48172,23914.48172,25001.77008,1.941988254,4.74027441
2/3/2019,25315.16922,25630.26031,25000.07812,25630.26031,25003.95176,1.996070346,4.842959458
2/4/2019,25218.54195,25430.94609,25006.13781,25430.94609,25007.91185,1.865834788,5.176679021
2/5/2019,24297.47489,24988.50166,23606.44812,23606.44812,25008.72994,1.986141802,5.067831713
2/6/2019,25180.35082,25343.83152,25016.87013,25343.83152,25017.92466,2.036209274,4.643351619
2/7/2019,24136.92172,24989.35296,23284.49048,23284.49048,25020.55996,2.086995927,5.119454737
2/8/2019,24811.25449,25023.9588,24598.55017,24598.55017,25025.79806,2.024895674,4.990298384
2/9/2019,24607.01419,25019.53045,24194.49793,24194.49793,25026.56385,1.856739836,4.916523466
2/10/2019,23442.41591,24929.68786,21955.14395,21955.14395,25030.43773,2.135227114,4.951603995
2/11/2019,22083.88051,24680.01537,19487.74566,19487.74566,25025.86944,2.143615851,4.733274212
2/12/2019,23848.32093,24968.07502,22728.56684,22728.56684,25023.24124,2.011256726,5.03464816
2/13/2019,27282.65229,29743.6903,24821.61428,29743.6903,25025.24429,1.924805838,4.746489699
2/14/2019,24639.68221,25021.20525,24258.15918,24258.15918,25027.2057,1.946838206,4.929998794
2/15/2019,26001.24471,27010.05161,24992.43781,27010.05161,25030.11605,1.97964776,4.930257924
2/16/2019,22376.9995,24753.93489,20000.0641,20000.0641,25036.42508,2.027866846,5.153981885
2/17/2019,23766.47306,24964.64324,22568.30288,22568.30288,25028.25511,1.969551472,5.00794885
2/18/2019,23328.02094,24907.89905,21748.14283,21748.14283,25022.66815,1.914161247,5.141198208
2/19/2019,24770.86677,25021.4241,24520.30944,24520.30944,25023.98439,2.102300988,4.760851481
2/20/2019,28049.67718,31446.43064,24652.92371,31446.43064,25019.8313,2.025728589,4.97843997
2/21/2019,25615.39819,26204.85838,25025.938,26204.85838,25039.1975,1.894762798,5.106063289
2/22/2019,27165.24388,29468.33028,24862.15748,29468.33028,25042.15435,2.029131046,5.248459828
2/23/2019,24723.12876,25037.65236,24408.60517,24408.60517,25041.70524,2.016187083,4.772162902
2/24/2019,26747.48097,28572.82185,24922.14009,28572.82185,25038.74983,1.928194709,4.831809733
2/25/2019,27631.29928,30495.6381,24766.96045,30495.6381,25035.99686,2.119504976,5.101057396
2/26/2019,24899.26054,25035.42098,24763.1001,24763.1001,25036.16967,2.013488921,5.322318659
2/27/2019,24361.73825,25018.60954,23704.86697,23704.86697,25036.81171,1.978337836,5.057175963
2/28/2019,23384.67657,24925.5057,21843.84744,21843.84744,25034.19325,1.991651825,4.778007856
3/1/2019,24645.79764,25026.64947,24264.94581,24264.94581,25032.62715,2.04439168,4.781911166
3/2/2019,25142.87052,25245.8264,25039.91465,25245.8264,25040.33452,1.992781659,5.026969044
3/3/2019,27591.86646,30393.75651,24789.97641,30393.75651,25048.27248,1.991945633,5.071515326
3/4/2019,23427.78089,24944.69922,21910.86256,21910.86256,25049.7175,2.106596507,4.955745281
3/5/2019,25116.73022,25191.6558,25041.80463,25191.6558,25042.02748,1.858159567,4.784185861
3/6/2019,22773.13718,24839.01156,20707.26279,20707.26279,25045.11495,1.874844686,5.220283047
3/7/2019,24519.41996,25042.61882,23996.22111,23996.22111,25054.02632,2.077696336,4.930256037
3/8/2019,25452.08752,25848.37061,25055.80443,25848.37061,25061.87987,2.241584979,5.105393034
3/9/2019,25708.51344,26367.40098,25049.62589,26367.40098,25066.09065,2.087649545,4.645366412
3/10/2019,25812.71149,26572.92563,25052.49735,26572.92563,25074.24601,2.18642088,5.240230881
3/11/2019,25572.78849,26080.92496,25064.65203,26080.92496,25074.55209,1.956562839,4.863037969
3/12/2019,25805.94879,26554.86574,25057.03185,26554.86574,25078.15327,1.936291882,5.268936875
3/13/2019,25131.59381,25189.06867,25074.11895,25189.06867,25074.25009,2.045653317,5.122547505
3/14/2019,23762.11489,25007.09087,22517.13891,22517.13891,25075.92578,2.095364896,4.714252007
3/15/2019,22761.2422,24868.54283,20653.94157,20653.94157,25083.54857,1.86884491,5.049105349
3/16/2019,24394.618,25061.43003,23727.80597,23727.80597,25080.16915,1.978678163,5.331306549
3/17/2019,24906.45448,25074.09414,24738.81482,24738.81482,25075.23013,1.997298283,4.88041653
3/18/2019,26647.95553,28318.69147,24977.2196,28318.69147,25075.78907,1.932112978,5.331665109
3/19/2019,24948.36274,25073.85509,24822.87038,24822.87038,25074.48952,1.943777817,5.077146709
3/20/2019,24831.73137,25075.78885,24587.6739,24587.6739,25078.21136,2.08430693,5.268071551
3/21/2019,25558.97908,26051.66306,25066.29509,26051.66306,25075.61263,2.046968448,5.031897153
3/22/2019,24746.79637,25080.89295,24412.69979,24412.69979,25085.46519,2.079845142,4.975204815
3/23/2019,26094.4124,27151.94326,25036.88154,27151.94326,25078.07092,2.033687469,5.367432567
3/24/2019,27567.86395,30296.16395,24839.56396,30296.16395,25085.25912,1.912674332,5.144280382
3/25/2019,27828.21467,30876.49715,24779.93219,30876.49715,25080.87391,2.042310305,4.952935593
3/26/2019,25192.21999,25314.45343,25069.98655,25314.45343,25070.57677,1.90479071,5.084777384
3/27/2019,25494.26787,25923.70908,25064.82666,25923.70908,25071.94061,1.968824666,4.88703091
3/28/2019,27049.61493,29184.98744,24914.24243,29184.98744,25070.48083,1.896375135,5.021576781
3/29/2019,24876.18566,25062.70982,24689.6615,24689.6615,25064.11896,1.938911221,5.239124364
3/30/2019,25905.31916,26785.05362,25025.5847,26785.05362,25054.4789,2.009047885,4.967629272
3/31/2019,23632.39141,24973.71883,22291.06398,22291.06398,25054.43096,1.95425094,4.825095777
4/1/2019,24670.544,25053.97255,24287.11546,24287.11546,25060.02586,1.911683759,4.806623466
4/2/2019,26512.18663,28044.74295,24979.6303,28044.74295,25063.37965,2.113779747,5.014723618
4/3/2019,24163.67261,25031.38481,23295.9604,23295.9604,25063.70477,1.988040828,4.838489378
4/4/2019,24905.96079,25065.42267,24746.49891,24746.49891,25066.45021,1.947207195,4.713451789
4/5/2019,23093.31408,24910.99997,21275.62819,21275.62819,25066.29418,1.891760089,4.760282354
4/6/2019,27571.13378,30336.19907,24806.06848,30336.19907,25058.09696,1.812800511,5.235019941
4/7/2019,26631.88988,28313.7311,24950.04866,28313.7311,25049.95036,1.977795299,4.971525519
4/8/2019,25284.36879,25522.16773,25046.56985,25522.16773,25048.7855,1.86217813,5.011552765
4/9/2019,25683.47009,26335.20467,25031.73551,26335.20467,25047.86441,2.071203646,4.806678159
4/10/2019,25548.66015,26054.39346,25042.92684,26054.39346,25052.74346,2.002949119,4.883701191
4/11/2019,26791.4263,28645.81062,24937.04199,28645.81062,25057.08541,2.155836078,4.877249071
4/12/2019,24410.48405,25043.69206,23777.27605,23777.27605,25060.5549,2.022307427,4.944646173
4/13/2019,25976.44073,26927.52605,25025.35541,26927.52605,25058.94792,1.92733422,4.668320233
4/14/2019,26400.55181,27822.77131,24978.3323,27822.77131,25051.03205,1.81199924,5.217934993
4/15/2019,26575.79668,28190.70948,24960.88389,28190.70948,25053.39463,2.080654386,4.996714971
4/16/2019,22225.81998,24736.63851,19715.00145,19715.00145,25056.40565,1.870105174,5.040417217
4/17/2019,24292.33828,25020.2272,23564.44937,23564.44937,25042.71117,1.959185548,5.182867677
4/18/2019,23762.03154,24972.90976,22551.15332,22551.15332,25037.92755,2.167408825,5.167548509
4/19/2019,25221.20483,25409.84467,25032.56499,25409.84467,25033.96543,2.061098335,4.884983815
4/20/2019,22511.11405,24780.26836,20241.95974,20241.95974,25034.64399,2.038986545,5.120893485
4/21/2019,22469.93704,24768.18792,20171.68616,20171.68616,25030.03797,2.094432244,5.118835768
4/22/2019,27745.67361,30756.21098,24735.13624,30756.21098,25029.81933,2.090704982,5.063196186
4/23/2019,25801.60765,26598.47662,25004.73869,26598.47662,25028.61225,2.158094643,5.212224136
4/24/2019,25179.12892,25331.47429,25026.78356,25331.47429,25027.69977,1.939782065,5.159906432
4/25/2019,25478.61218,25941.9059,25015.31846,25941.9059,25023.59237,1.962331585,5.145473923
4/26/2019,25203.00077,25387.41229,25018.58925,25387.41229,25019.9288,1.907761537,5.273056225
4/27/2019,26261.10842,27570.68511,24951.53173,27570.68511,25013.73516,1.996730236,5.005731891
4/28/2019,24224.85577,24990.89923,23458.8123,23458.8123,25015.91425,1.986776727,5.01155378
4/29/2019,25252.63621,25488.26202,25017.01039,25488.26202,25019.18863,1.824504776,5.163840704
4/30/2019,25299.21488,25586.89386,25011.53591,25586.89386,25014.77034,1.934609924,4.964309235
5/1/2019,23713.68691,24954.93,22472.44382,22472.44382,25023.48883,2.143911653,5.096321534
5/2/2019,26619.29848,28318.91814,24919.67882,28318.91814,25021.68508,2.024420859,4.887978539
5/3/2019,24472.68365,25018.02894,23927.33835,23927.33835,25030.4583,2.071539862,4.544100659
5/4/2019,26299.91595,27637.82117,24962.01073,27637.82117,25026.77671,1.987945533,5.119574796
5/5/2019,25158.88546,25303.43926,25014.33165,25303.43926,25015.15746,1.811290648,4.690263933
5/6/2019,27060.87088,29271.18229,24850.55946,29271.18229,25017.46343,1.987136408,4.860176775
5/7/2019,23716.18109,24951.05784,22481.30434,22481.30434,25018.88845,2.104169656,5.164002348
5/8/2019,23662.10198,24945.48565,22378.71831,22378.71831,25019.08565,1.881431621,5.16635252
5/9/2019,23882.58642,24964.10408,22801.06876,22801.06876,25015.40345,2.074703893,5.235054378
5/10/2019,25181.92601,25349.75794,25014.09408,25349.75794,25015.20523,1.829816833,4.596055609
5/11/2019,26940.05545,29016.41766,24863.69325,29016.41766,25012.27396,2.002019124,5.059202684
5/12/2019,27002.74708,29153.64228,24851.85188,29153.64228,25010.54046,2.054451845,4.948462953
5/13/2019,22126.13041,24681.66374,19570.59709,19570.59709,25015.3659,1.968788748,5.197643193
5/14/2019,25328.76109,25644.99974,25012.52243,25644.99974,25016.4221,2.247247154,5.295271984
5/15/2019,21000.52722,24374.21321,17626.84124,17626.84124,25019.91921,1.950680956,4.738217007
5/16/2019,26013.11853,27047.18134,24979.05571,27047.18134,25018.58981,1.942158376,5.003176528
5/17/2019,26415.27034,27892.10771,24938.43297,27892.10771,25016.62888,2.020449204,5.16652643
5/18/2019,24959.68997,25009.9142,24909.46574,24909.46574,25010.01546,1.924502686,4.932400331
5/19/2019,25112.904,25218.35507,25007.45294,25218.35507,25007.89389,1.855866241,5.349138944
5/20/2019,25080.86007,25173.20641,24988.51374,25173.20641,24988.8525,1.890233023,4.919706091
5/21/2019,24005.48606,24947.03154,23063.94059,23063.94059,24985.46851,2.075798676,4.939959653
5/22/2019,25524.30752,26075.25708,24973.35796,26075.25708,24984.99909,1.969506044,4.785338509
5/23/2019,24699.10704,24984.88559,24413.32849,24413.32849,24988.23087,2.170202095,5.030784131
5/24/2019,26148.93597,27365.24289,24932.62905,27365.24289,24986.69042,1.955876375,4.396360333
5/25/2019,24846.71441,24987.87721,24705.55161,24705.55161,24988.68379,2.071051035,4.95044713
5/26/2019,23900.93245,24929.8952,22871.96969,22871.96969,24976.18612,2.051084198,5.253793897
5/27/2019,23057.88318,24828.57259,21287.19377,21287.19377,24975.86025,1.954384919,4.72064673
5/28/2019,22639.29729,24749.35317,20529.2414,20529.2414,24966.23093,1.912119107,4.676339463
5/29/2019,26597.26914,28342.72735,24851.81093,28342.72735,24959.30321,1.82681963,5.22324467
5/30/2019,24386.94951,24945.1538,23828.74521,23828.74521,24958.23011,2.055312078,5.250340571
5/31/2019,25388.18198,25817.97114,24958.39282,25817.97114,24965.54748,2.119825973,4.728862496
6/1/2019,27193.83105,29618.47368,24769.18843,29618.47368,24967.67577,1.841006933,5.346549205
6/2/2019,24265.18155,24948.00901,23582.35408,23582.35408,24967.78029,1.962955507,5.086490353
6/3/2019,24184.33583,24943.09214,23425.57952,23425.57952,24967.66832,1.933308167,5.209748773
6/4/2019,24798.61527,24962.48669,24634.74385,24634.74385,24963.57677,2.055136915,4.841626034
6/5/2019,24997.19057,25033.97731,24960.40383,25033.97731,24960.45788,1.967134731,5.297811796
6/6/2019,27318.84677,29897.13307,24740.56046,29897.13307,24962.90821,2.132298057,4.946396749
6/7/2019,26908.71528,29015.4263,24802.00425,29015.4263,24954.96534,1.961560681,4.937593015
6/8/2019,25733.16736,26532.02191,24934.31281,26532.02191,24958.36558,1.876361654,5.096475584
6/9/2019,26764.72661,28704.38477,24825.06845,28704.38477,24956.1381,1.953119467,4.921594975
6/10/2019,24738.44628,24958.88936,24518.00321,24518.00321,24960.87138,1.96413854,4.695858752
6/11/2019,25339.83458,25718.87361,24960.79555,25718.87361,24966.38174,2.052609995,5.026353498
6/12/2019,24580.5486,24951.11714,24209.98006,24209.98006,24956.78923,1.962648094,4.936351393
6/13/2019,23343.49732,24849.58286,21837.41178,21837.41178,24953.45477,2.044009651,4.846417744
6/14/2019,26450.2961,28042.43827,24858.15393,28042.43827,24948.54966,1.920951573,5.248105431
6/15/2019,25601.13582,26281.7404,24920.53125,26281.7404,24938.15651,1.970532332,5.478465336
6/16/2019,24954.76716,24977.31813,24932.21619,24977.31813,24932.23655,1.921496572,4.816174962
6/17/2019,24943.15515,24946.23295,24940.07735,24940.07735,24946.23333,1.915335841,5.039488217
6/18/2019,23070.74535,24808.22034,21333.27036,21333.27036,24949.72791,2.127483356,4.920312081
6/19/2019,23740.79612,24901.09825,22580.49399,22580.49399,24960.72055,1.928487043,5.457679875
6/20/2019,25385.08529,25811.74914,24958.42145,25811.74914,24965.47413,1.965239522,5.098346957
6/21/2019,24300.85591,24943.75045,23657.96138,23657.96138,24961.22082,2.104460446,5.185391142
6/22/2019,24687.33662,24956.07438,24418.59887,24418.59887,24959.03196,2.07500014,5.236366511
6/23/2019,24831.78236,24961.72219,24701.84253,24701.84253,24962.40572,2.164120722,5.026030771
6/24/2019,24113.02542,24935.84476,23290.20608,23290.20608,24964.91413,2.048280186,4.962723332
6/25/2019,23753.56429,24903.13979,22603.98879,22603.98879,24961.60398,1.939960061,5.303786463
6/26/2019,22941.29285,24790.77128,21091.81442,21091.81442,24952.94654,2.205714465,5.155577675
6/27/2019,24788.85546,24970.45648,24607.25444,24607.25444,24971.79669,2.058208074,4.830820098
6/28/2019,25743.35073,26539.60357,24947.09789,26539.60357,24970.98742,1.984530466,4.855157727
6/29/2019,22917.11493,24800.48255,21033.7473,21033.7473,24969.11982,2.005746555,4.922069365
6/30/2019,24939.74618,24969.73351,24909.75885,24909.75885,24969.76961,2.017928158,5.231843711
7/1/2019,25319.3625,25675.28089,24963.4441,25675.28089,24968.37795,1.976318813,5.294689495
7/2/2019,23733.63591,24907.95296,22559.31886,22559.31886,24969.0816,1.86241444,5.43034566
7/3/2019,26752.46365,28654.7535,24850.17379,28654.7535,24976.46023,2.162672105,4.858259341
7/4/2019,24494.06968,24966.45664,24021.68273,24021.68273,24975.74614,1.997816592,5.028041305
7/5/2019,24842.66176,24968.43977,24716.88375,24716.88375,24969.07982,2.018349651,4.919959643
7/6/2019,24766.82297,24966.52962,24567.11631,24567.11631,24968.15304,2.207814406,4.963530865
7/7/2019,22755.07783,24769.78332,20740.37234,20740.37234,24965.49043,1.931671474,5.185975771
7/8/2019,26233.26553,27556.40858,24910.12248,27556.40858,24973.65426,2.065548532,4.990824198
7/9/2019,23786.90823,24923.35009,22650.46636,22650.46636,24980.36879,1.920770132,5.263171534
7/10/2019,24685.5595,24977.49156,24393.62744,24393.62744,24980.98527,2.032102116,4.896740311
7/11/2019,25719.94267,26488.53301,24951.35234,26488.53301,24973.65373,2.020150575,5.14828327
7/12/2019,26790.31657,28747.21983,24833.41331,28747.21983,24966.62516,2.07906011,4.911448676
7/13/2019,23618.59396,24893.91807,22343.26986,22343.26986,24966.71187,2.120816872,4.63255514
7/14/2019,24411.23575,24956.19656,23866.27495,23866.27495,24968.64015,1.942047891,4.795706307
7/15/2019,26692.19948,28537.18917,24847.20979,28537.18917,24966.49228,2.141667484,5.024825946
7/16/2019,25542.54088,26134.76241,24950.31934,26134.76241,24963.73926,2.148748094,5.384299564
7/17/2019,25797.97377,26663.71682,24932.23071,26663.71682,24960.34049,1.975001462,4.908082491
7/18/2019,23648.38311,24891.2614,22405.50481,22405.50481,24960.20636,1.999341742,4.966162314
7/19/2019,24473.54657,24937.57668,24009.51647,24009.51647,24946.54495,1.950564988,5.097933952
7/20/2019,24730.93785,24938.47424,24523.40147,24523.40147,24940.23057,1.969455879,4.880115736
7/21/2019,23866.98498,24890.75304,22843.21692,22843.21692,24936.63542,1.879652434,4.903248186
7/22/2019,22855.07228,24768.69277,20941.45179,20941.45179,24943.55856,2.077753577,5.014422896
7/23/2019,24302.32917,24922.64438,23682.01397,23682.01397,24938.89261,1.794970611,4.912686733
7/24/2019,26628.71978,28431.86782,24825.57173,28431.86782,24939.92731,1.930290515,4.64340142
7/25/2019,25015.01912,25089.03039,24941.00785,25089.03039,24941.22618,1.995383795,4.869965992
7/26/2019,26663.00406,28495.14027,24830.86785,28495.14027,24948.6677,2.129979733,5.122983937
7/27/2019,25179.28806,25404.66902,24953.9071,25404.66902,24955.9066,1.945475543,5.129200619
7/28/2019,24001.39078,24919.09323,23083.68833,23083.68833,24955.57691,2.042785167,5.26724674
7/29/2019,26546.86258,28242.70139,24851.02376,28242.70139,24952.85075,1.991901589,5.251107202
7/30/2019,25213.91143,25481.59005,24946.2328,25481.59005,24949.04471,2.09451189,4.819962475
7/31/2019,26147.44412,27404.92548,24889.96276,27404.92548,24947.66259,2.037558575,4.85091671
8/1/2019,23612.69248,24873.9977,22351.38725,22351.38725,24945.17409,2.083020939,4.859743781
8/2/2019,26244.11096,27607.17272,24881.04919,27607.17272,24948.34827,1.944936508,4.969587676
8/3/2019,26284.23798,27688.98498,24879.49097,27688.98498,24950.75809,1.898597511,4.875345977
8/4/2019,25315.6958,25682.47864,24948.91295,25682.47864,24954.15114,2.036712832,4.965094593
8/5/2019,23954.27707,24920.73883,22987.81531,22987.81531,24961.37116,1.951227198,4.825560602
8/6/2019,24914.60505,24971.91964,24857.29046,24857.29046,24972.05179,2.003032387,5.156881086
8/7/2019,25736.04809,26522.65901,24949.43718,26522.65901,24972.76654,2.031727494,4.810387274
8/8/2019,25272.03729,25568.4404,24975.63417,25568.4404,24979.07024,2.124190753,4.800485617
8/9/2019,25727.71782,26500.94217,24954.49347,26500.94217,24977.05402,2.078657064,5.104045824
8/10/2019,26248.33808,27576.82672,24919.84944,27576.82672,24983.84818,1.931899033,5.144459994
8/11/2019,24179.7023,24963.66466,23395.73995,23395.73995,24989.93427,1.885497776,4.954975524
8/12/2019,23552.11884,24912.34276,22191.89493,22191.89493,24995.71595,2.17073811,5.173797631
8/13/2019,24949.33882,24996.16723,24902.51041,24902.51041,24996.25529,1.841734033,5.159357521
8/14/2019,24580.36928,24985.62971,24175.10885,24175.10885,24992.42331,1.954749715,5.379827758
8/15/2019,25966.12403,26986.3933,24945.85475,26986.3933,24984.42787,2.064524482,5.146585227
8/16/2019,23641.92428,24912.08476,22371.7638,22371.7638,24984.19832,2.163876125,5.341440617
8/17/2019,26268.10733,27608.28236,24927.9323,27608.28236,24992.98775,1.981033847,5.012385834
8/18/2019,26682.63158,28488.52824,24876.73492,28488.52824,24991.21127,2.002734299,5.279925235
8/19/2019,24996.09388,24996.47503,24995.71273,24996.47503,24995.71274,1.912497258,5.284153276
8/20/2019,25076.47331,25152.6257,25000.32092,25152.6257,25000.55148,2.012661611,4.971477252
8/21/2019,24039.53311,24962.10609,23116.96014,23116.96014,24998.92498,1.884984602,4.862291924
8/22/2019,24327.97042,24988.06234,23667.87851,23667.87851,25006.47216,1.924971505,4.897464834
8/23/2019,24479.58304,24979.37862,23979.78746,23979.78746,24989.79555,2.076389055,5.083024833
8/24/2019,26785.21807,28717.69129,24852.74485,28717.69129,24982.78499,1.956642318,4.770058598
